,Outputs
5210,139.1096954345703
5211,120.55300903320312
5212,125.5396728515625
5213,141.2547149658203
5214,122.16148376464844
5215,147.3891143798828
5216,128.82437133789062
5217,121.96678161621094
5218,120.498046875
5219,120.07521057128906
5220,164.9652099609375
5221,140.7120819091797
5222,137.9769744873047
5223,194.84762573242188
5224,119.85624694824219
5225,126.77290344238281
5226,122.32713317871094
5227,120.39546203613281
5228,121.56411743164062
5229,247.0855255126953
5230,244.99020385742188
5231,122.34878540039062
5232,121.48880004882812
5233,122.49006652832031
5234,146.07569885253906
5235,139.76148986816406
5236,134.87127685546875
5237,127.98069763183594
5238,502.312255859375
5239,154.2146453857422
5240,119.85215759277344
5241,213.57180786132812
5242,119.81539916992188
5243,120.42355346679688
5244,140.32113647460938
5245,126.28230285644531
5246,120.25727844238281
5247,137.9453887939453
5248,128.61618041992188
5249,120.87005615234375
5250,215.55599975585938
5251,121.94502258300781
5252,121.05412292480469
5253,248.05267333984375
5254,139.72994995117188
5255,120.65223693847656
5256,126.44903564453125
5257,120.976318359375
5258,119.67306518554688
5259,311.8620300292969
5260,123.79914855957031
5261,121.40977478027344
5262,124.36247253417969
5263,235.80691528320312
5264,243.66482543945312
5265,139.2279815673828
5266,294.8643798828125
5267,145.8224334716797
5268,125.05587768554688
5269,128.89378356933594
5270,428.9373779296875
5271,152.32305908203125
5272,139.56422424316406
5273,120.40472412109375
5274,146.9627685546875
5275,166.62353515625
5276,136.1019287109375
5277,140.1707305908203
5278,122.03022766113281
5279,119.79127502441406
5280,120.96000671386719
5281,121.5189208984375
5282,120.36311340332031
5283,141.9142608642578
5284,463.5569763183594
5285,120.29203796386719
5286,130.55291748046875
5287,130.55291748046875
5288,445.2959899902344
5289,141.8243408203125
5290,121.8939208984375
5291,134.8170928955078
5292,139.16342163085938
5293,121.18966674804688
5294,119.90060424804688
5295,140.67405700683594
5296,152.6483612060547
5297,123.51077270507812
5298,276.1726379394531
5299,142.25193786621094
5300,262.53094482421875
5301,130.99063110351562
5302,129.98294067382812
5303,145.04469299316406
5304,123.94705200195312
5305,230.55657958984375
5306,144.95303344726562
5307,123.82034301757812
5308,190.07272338867188
5309,120.48211669921875
5310,293.575927734375
5311,129.6355743408203
5312,120.55638122558594
5313,270.09521484375
5314,510.2413024902344
5315,119.90760803222656
5316,121.63099670410156
5317,120.05218505859375
5318,143.1890411376953
5319,149.09986877441406
5320,119.80928039550781
5321,165.76451110839844
5322,119.744384765625
5323,121.25482177734375
5324,126.52593994140625
5325,172.99795532226562
5326,120.04951477050781
5327,119.80747985839844
5328,153.39013671875
5329,418.30462646484375
5330,134.25340270996094
5331,120.62528991699219
5332,120.76779174804688
5333,134.4359893798828
5334,122.14564514160156
5335,131.62376403808594
5336,184.6492156982422
5337,197.5609588623047
5338,260.9495544433594
5339,171.62692260742188
5340,289.1753845214844
5341,123.03233337402344
5342,227.84042358398438
5343,120.20869445800781
5344,123.02450561523438
5345,119.60903930664062
5346,302.5244445800781
5347,144.88514709472656
5348,247.75299072265625
5349,133.7279815673828
5350,197.8591766357422
5351,136.8075408935547
5352,140.1410675048828
5353,545.7885131835938
5354,297.11090087890625
5355,129.12437438964844
5356,129.63182067871094
5357,127.45065307617188
5358,127.870361328125
5359,136.6074676513672
5360,243.30184936523438
5361,123.97964477539062
5362,133.1976318359375
5363,530.9545288085938
5364,346.3608093261719
5365,594.4878540039062
5366,128.25332641601562
5367,135.97811889648438
5368,135.86402893066406
5369,134.2279510498047
5370,120.00416564941406
5371,140.59739685058594
5372,150.8200225830078
5373,334.5386657714844
5374,119.89808654785156
5375,133.11302185058594
5376,426.0585021972656
5377,128.49136352539062
5378,250.36766052246094
5379,140.44204711914062
5380,156.7848358154297
5381,145.17446899414062
5382,320.87261962890625
5383,154.3075714111328
5384,126.06922912597656
5385,138.11932373046875
5386,120.0079345703125
5387,121.49275207519531
5388,188.9956512451172
5389,234.02685546875
5390,142.71852111816406
5391,134.34523010253906
5392,512.365234375
5393,120.55540466308594
5394,138.4503173828125
5395,122.13761901855469
5396,120.27362060546875
5397,144.46043395996094
5398,163.56118774414062
5399,166.17184448242188
5400,146.1309356689453
5401,174.50706481933594
5402,128.8734893798828
5403,135.80905151367188
5404,172.49949645996094
5405,162.7213897705078
5406,155.81643676757812
5407,158.08042907714844
5408,159.2559051513672
5409,151.7135772705078
5410,140.1643829345703
5411,142.09011840820312
5412,130.9927520751953
5413,186.22103881835938
5414,121.69670104980469
5415,152.44686889648438
5416,127.86994934082031
5417,201.1691131591797
5418,120.46087646484375
5419,132.7425994873047
5420,120.67062377929688
5421,149.87747192382812
5422,327.7298278808594
5423,127.698974609375
5424,557.0711059570312
5425,166.2937774658203
5426,340.394775390625
5427,121.42387390136719
5428,303.0701904296875
5429,120.03826904296875
5430,149.3109588623047
5431,120.79380798339844
5432,135.51239013671875
5433,140.58091735839844
5434,140.00474548339844
5435,149.45538330078125
5436,138.51773071289062
5437,120.70947265625
5438,292.6833190917969
5439,123.7073974609375
5440,121.63557434082031
5441,120.71340942382812
5442,120.33383178710938
5443,119.97532653808594
5444,558.60693359375
5445,119.96163940429688
5446,195.07791137695312
5447,125.54396057128906
5448,153.1244659423828
5449,352.4109802246094
5450,393.3652038574219
5451,153.32838439941406
5452,158.96798706054688
5453,121.16354370117188
5454,121.57182312011719
5455,129.75550842285156
5456,121.7484130859375
5457,130.3424530029297
5458,160.55941772460938
5459,122.74836730957031
5460,122.22537231445312
5461,121.57911682128906
5462,139.37664794921875
5463,134.48155212402344
5464,120.42739868164062
5465,146.54685974121094
5466,164.56813049316406
5467,120.65223693847656
5468,120.42857360839844
5469,129.75718688964844
5470,132.4254608154297
5471,224.9290008544922
5472,120.83892822265625
5473,131.6665802001953
5474,146.10302734375
5475,119.91914367675781
5476,221.3886260986328
5477,140.58383178710938
5478,141.7735137939453
5479,265.7579040527344
5480,559.3343505859375
5481,122.59031677246094
5482,137.57644653320312
5483,120.63063049316406
5484,145.29937744140625
5485,140.7452392578125
5486,120.17654418945312
5487,163.20301818847656
5488,136.0196075439453
5489,197.7926788330078
5490,128.8226776123047
5491,163.505126953125
5492,177.12673950195312
5493,170.8062744140625
5494,143.50071716308594
5495,170.63575744628906
5496,153.41490173339844
5497,147.96966552734375
5498,197.7926788330078
5499,161.73501586914062
5500,121.27212524414062
5501,220.26144409179688
5502,120.43348693847656
5503,526.4181518554688
5504,218.14938354492188
5505,291.5986633300781
5506,121.08213806152344
5507,319.4681396484375
5508,153.56631469726562
5509,297.0428771972656
5510,534.4624633789062
5511,265.480712890625
5512,122.63827514648438
5513,120.18046569824219
5514,120.24398803710938
5515,120.7236328125
5516,144.49217224121094
5517,149.30198669433594
5518,131.13467407226562
5519,278.3207702636719
5520,120.20346069335938
5521,356.3508605957031
5522,120.22843933105469
5523,200.6317901611328
5524,580.9229736328125
5525,120.22171020507812
5526,213.13119506835938
5527,121.86720275878906
5528,129.3967742919922
5529,120.00119018554688
5530,123.53843688964844
5531,264.29266357421875
5532,147.689697265625
5533,120.18182373046875
5534,432.8616027832031
5535,495.02508544921875
5536,140.7789764404297
5537,140.2509307861328
5538,136.51708984375
5539,123.15151977539062
5540,140.3044891357422
5541,134.5273895263672
5542,296.4756164550781
5543,148.1917266845703
5544,121.46308898925781
5545,121.70843505859375
5546,127.51031494140625
5547,134.92559814453125
5548,119.74238586425781
5549,233.3202362060547
5550,303.5342712402344
5551,279.859375
5552,169.0760955810547
5553,275.5308532714844
5554,120.25311279296875
5555,198.22274780273438
5556,144.5153350830078
5557,243.79351806640625
5558,126.82899475097656
5559,120.61630249023438
5560,124.63298034667969
5561,120.15286254882812
5562,119.81524658203125
5563,130.00990295410156
5564,121.7276611328125
